Judul;Penjabaran Anggaran Pendapatan dan Belanja Daerah;;
Daerah;Kota Yogyakarta;;
Tahun;2014;;
Kode Organisasi;1.01.01;;
Nama Organisasi;Dinas Pendidikan ;;
Kolom;4;;
KODE REKENING ;URAIAN ;ANGGARAN ;PENJELASAN
1.01.1.01.01.010.01.5.2.2.03.11 ;Belanja Dekorasi, Dokumentasi, Publikasi ;675000;
1.01.1.01.01.010.01.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;596865000;
1.01.1.01.01.010.01.5.2.2.06.01 ;Belanja Cetak ;570002500;
1.01.1.01.01.010.01.5.2.2.06.02 ;Belanja Penggandaan ;26862500;
1.01.1.01.01.010.01.5.2.2.07 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;37150000;
1.01.1.01.01.010.01.5.2.2.07.03 ;Belanja Sewa Ruang Rapat/Pertemuan ;37150000;
1.01.1.01.01.010.01.5.2.2.11 ;Belanja Makanan Dan Minuman ;212240000;
1.01.1.01.01.010.01.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;212240000;
1.01.1.01.01.010.01.5.2.2.15 ;Belanja Perjalanan Dinas ;13600000;
1.01.1.01.01.010.01.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;13600000;
1.01.1.01.01.010.01.5.2.2.33 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;1044100000;
1.01.1.01.01.010.01.5.2.2.33.01 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;1044100000;
1.01.1.01.01.010.02.5.2.1 ;BELANJA PEGAWAI ;63130000;
1.01.1.01.01.010.02.5.2.1.01 ;Honorarium PNS ;63130000;
1.01.1.01.01.010.02.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;63130000;
1.01.1.01.01.010.02.5.2.2 ;BELANJA BARANG DAN JASA ;548068000;
1.01.1.01.01.010.02.5.2.2.02 ;Belanja Bahan/Material ;22500000;
1.01.1.01.01.010.02.5.2.2.02.09 ;Belanja Hadiah/Trophy ;22500000;
1.01.1.01.01.010.02.5.2.2.03 ;Belanja Jasa Kantor ;550000;
1.01.1.01.01.010.02.5.2.2.03.11 ;Belanja Dekorasi, Dokumentasi, Publikasi ;550000;
1.01.1.01.01.010.02.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;14048000;
1.01.1.01.01.010.02.5.2.2.06.02 ;Belanja Penggandaan ;14048000;
1.01.1.01.01.010.02.5.2.2.07 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;29200000;
1.01.1.01.01.010.02.5.2.2.07.03 ;Belanja Sewa Ruang Rapat/Pertemuan ;29200000;
1.01.1.01.01.010.02.5.2.2.11 ;Belanja Makanan Dan Minuman ;239820000;
1.01.1.01.01.010.02.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;239820000;
1.01.1.01.01.010.02.5.2.2.15 ;Belanja Perjalanan Dinas ;13600000;
1.01.1.01.01.010.02.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;13600000;
1.01.1.01.01.010.02.5.2.2.33 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;228350000;
1.01.1.01.01.010.02.5.2.2.33.01 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;228350000;
1.01.1.01.01.010.03.5.2.1 ;BELANJA PEGAWAI ;88790000;
1.01.1.01.01.010.03.5.2.1.01 ;Honorarium PNS ;88790000;
1.01.1.01.01.010.03.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;88790000;
1.01.1.01.01.010.03.5.2.2 ;BELANJA BARANG DAN JASA ;1182492250;
1.01.1.01.01.010.03.5.2.2.01 ;Belanja Bahan Pakai Habis ;3400000;
1.01.1.01.01.010.03.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;3400000;
1.01.1.01.01.010.03.5.2.2.02 ;Belanja Bahan/Material ;61075000;
1.01.1.01.01.010.03.5.2.2.02.04 ;Belanja Bahan Obat-Obatan ;1800000;
1.01.1.01.01.010.03.5.2.2.02.09 ;Belanja Hadiah/Trophy ;35075000;
1.01.1.01.01.010.03.5.2.2.02.13 ;Belanja Alat Olahraga ;24200000;
1.01.1.01.01.010.03.5.2.2.03 ;Belanja Jasa Kantor ;8105000;
1.01.1.01.01.010.03.5.2.2.03.11 ;Belanja Dekorasi, Dokumentasi, Publikasi ;8105000;
1.01.1.01.01.010.03.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;21721250;
1.01.1.01.01.010.03.5.2.2.06.01 ;Belanja Cetak ;4177500;
1.01.1.01.01.010.03.5.2.2.06.02 ;Belanja Penggandaan ;17543750;
1.01.1.01.01.010.03.5.2.2.07 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;60750000;
1.01.1.01.01.010.03.5.2.2.07.02 ;Belanja Sewa Gedung/Kantor/Tempat ;60750000;
1.01.1.01.01.010.03.5.2.2.10 ;Belanja Sewa Perlengkapan dan Peralatan Kantor ;27900000;
1.01.1.01.01.010.03.5.2.2.10.01 ;Belanja Sewa Meja Kursi ;1200000;
1.01.1.01.01.010.03.5.2.2.10.05 ;Belanja Sewa Tenda ;1800000;
1.01.1.01.01.010.03.5.2.2.10.08 ;Belanja Sewa Peralatan Olahraga ;4800000;
1.01.1.01.01.010.03.5.2.2.10.09 ;Belanja Sewa Sound System ;19500000;
1.01.1.01.01.010.03.5.2.2.10.17 ;Belanja Sewa Peralatan Kesenian/Perlengkapan Pertunjukan Seni ;600000;
1.01.1.01.01.010.03.5.2.2.11 ;Belanja Makanan Dan Minuman ;256941000;
1.01.1.01.01.010.03.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;256941000;
1.01.1.01.01.010.03.5.2.2.14 ;Belanja Pakaian Khusus Dan Hari-hari Tertentu ;24150000;
1.01.1.01.01.010.03.5.2.2.14.04 ;Belanja Pakaian Olahraga ;24150000;
1.01.1.01.01.010.03.5.2.2.15 ;Belanja Perjalanan Dinas ;12800000;
1.01.1.01.01.010.03.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;12800000;
1.01.1.01.01.010.03.5.2.2.33 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;497950000;
1.01.1.01.01.010.03.5.2.2.33.01 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;497950000;
1.01.1.01.01.010.03.5.2.2.34 ;Belanja Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ;207700000;
1.01.1.01.01.010.03.5.2.2.34.02 ;Belanja Uang Untuk Diberikan Kepada Masyarakat ;207700000;
1.01.1.01.01.011.01.5.2.1 ;BELANJA PEGAWAI ;31375000;
1.01.1.01.01.011.01.5.2.1.01 ;Honorarium PNS ;31375000;
1.01.1.01.01.011.01.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;31375000;
1.01.1.01.01.011.01.5.2.2 ;BELANJA BARANG DAN JASA ;794067500;
1.01.1.01.01.011.01.5.2.2.01 ;Belanja Bahan Pakai Habis ;450000;
1.01.1.01.01.011.01.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;450000;
1.01.1.01.01.011.01.5.2.2.02 ;Belanja Bahan/Material ;19785000;
1.01.1.01.01.011.01.5.2.2.02.04 ;Belanja Bahan Obat-Obatan ;1500000;
