Judul,Realisasi Anggaran Pendapatan Belanja Daerah,,,,,
Daerah,Kabupaten Sleman,,,,,
Tahun,2015,,,,,
Kode Organisasi,1.06.01,,,,,
Nama Organisasi,Badan Perencanaan Pembangunan Daerah,,,,,
Kolom,7,,,,,
No. Rekening,Uraian,Sebelum,Sesudah,Angka,Prosentase,Keterangan
1.20.1.06.01.00.20.016,Implementasi SPIP,52455450.00,37619950.00,-14835500.00,-2828.00,
1.20.1.06.01.00.33,Program peningkatan kualitas pelayanan publik,71576500.00,69066000.00,-2510500.00,-351.00,
1.20.1.06.01.00.33.067,"Pelayanan perijinan penelitian, PKL dan KKN serta pendampingan KKN",71576500.00,69066000.00,-2510500.00,-351.00,
1.20.1.06.01.00.35,Program pengkajian dan penelitian bidang Iptek,451984500.00,409208000.00,-42776500.00,-946.00,
1.20.1.06.01.00.35.001,Pengembangan Invensi dan Inovasi Teknologi,271394500.00,228618000.00,-42776500.00,-1576.00,
1.20.1.06.01.00.35.003,Penguatan Kelembagaan Litbang Daerah,180590000.00,180590000.00,0.00,0.00,
1.23,Statistik,905347975.00,695559475.00,-209788500.00,-2317.00,
1.23.1.06.01.00.15,Program pengembangan data/informasi/statistik daerah,905347975.00,695559475.00,-209788500.00,-2317.00,
1.23.1.06.01.00.15.004,"Pengolahan, updating dan analisis data PDRB",95179000.00,44944500.00,-50234500.00,-5278.00,
1.23.1.06.01.00.15.005,Penyusunan Buku PDRB Kecamatan,84617000.00,83077000.00,-1540000.00,-182.00,
1.23.1.06.01.00.15.007,Penyusunan Buku Inflasi,66044000.00,67090000.00,1046000.00,158.00,
1.23.1.06.01.00.15.008,Penyusunan Buku Statistik Industri,46518000.00,46495000.00,-23.00,-5.00,
1.23.1.06.01.00.15.009,Penyusunan Buku IPM,75242000.00,75011000.00,-231.00,-31.00,
1.23.1.06.01.00.15.011,Penyusunan Buku Kabupaten dan Kecamatan dalam Angka,158756000.00,0.00,-158756000.00,-100.00,
1.23.1.06.01.00.15.012,Penyusunan Buku Indikator Kesejahteraan Rakyat,53970500.00,53920500.00,-50.00,-9.00,
1.23.1.06.01.00.15.031,Penyusunan indek pembangunan gender,61824000.00,61824000.00,0.00,0.00,
