Judul;Penjabaran Anggaran Pendaptan Belanja Daerah;;
2.04.1.17.01.145.003.5.2.2.01 ;Belanja Bahan Pakai Habis ;34359000;
2.04.1.17.01.145.003.5.2.2.01.03 ;Belanja Alat Listrik Dan Elektronik ;34359000;Belanja Alat Listrik Dan Elektronik 34359000
2.04.1.17.01.145.003.5.2.2.02 ;Belanja Bahan/Material ;24555500;
2.04.1.17.01.145.003.5.2.2.02.01 ;Belanja Bahan Baku Bangunan ;18365000;Belanja Bahan Baku Bangunan 18365000
2.04.1.17.01.145.003.5.2.2.02.05 ;Belanja Bahan Kimia ;277500;Belanja Bahan Kimia 277500
2.04.1.17.01.145.003.5.2.2.02.07 ;Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja ;5913000;Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja 5913000
2.04.1.17.01.145.003.5.2.2.03 ;Belanja Jasa Kantor ;4954075361;
2.04.1.17.01.145.003.5.2.2.03.20 ;Belanja Jasa Keamanan ;1757500000;Belanja Jasa Keamanan 1757500000
2.04.1.17.01.145.003.5.2.2.03.24 ;Belanja Jasa Pemungutan Retribusi Daerah ;2378300000;Belanja Jasa Pemungutan Retribusi Daerah 2378300000
2.04.1.17.01.145.003.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;818275361;Belanja Jasa Penyedia /Tenaga Teknis 818275361
2.04.1.17.01.145.003.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;157000000;
2.04.1.17.01.145.003.5.2.2.06.01 ;Belanja Cetak ;145000000;Belanja Cetak 145000000
2.04.1.17.01.145.003.5.2.2.06.02 ;Belanja Penggandaan ;12000000;Belanja Penggandaan 12000000
2.04.1.17.01.145.003.5.2.2.11 ;Belanja Makanan Dan Minuman ;20420000;
2.04.1.17.01.145.003.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;20420000;Belanja Makanan Dan Minuman Rapat 20420000
2.04.1.17.01.145.003.5.2.2.13 ;Belanja Pakaian Kerja ;42750000;
2.04.1.17.01.145.003.5.2.2.13.01 ;Belanja Pakaian Kerja Lapangan ;42750000;Belanja Pakaian Kerja Lapangan 42750000
2.04.1.17.01.145.003.5.2.2.15 ;Belanja Perjalanan Dinas ;255000000;
2.04.1.17.01.145.003.5.2.2.15.01 ;Belanja Perjalanan Dinas Dalam Daerah ;6000000;Belanja Perjalanan Dinas Dalam Daerah 6000000
2.04.1.17.01.145.003.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;249000000;Belanja Perjalanan Dinas Luar Daerah 249000000
2.04.1.17.01.145.003.5.2.2.20 ;Belanja Pemeliharaan ;673328666;
2.04.1.17.01.145.003.5.2.2.20.01 ;Belanja Pemeliharaan Jalan ;574166166;Belanja Pemeliharaan Jalan 574166166
2.04.1.17.01.145.003.5.2.2.20.04 ;Belanja Pemeliharaan Peralatan Dan Perlengkapan Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio ;22000000;Belanja Pemeliharaan Peralatan Dan Perlengkapan 22000000Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio
2.04.1.17.01.145.003.5.2.2.20.05 ;Belanja Pemeliharaan Taman ;77162500;Belanja Pemeliharaan Taman 77162500
2.04.1.17.01.145.003.5.2.2.21 ;Belanja Jasa Konsultansi ;50000000;
2.04.1.17.01.145.003.5.2.2.21.02 ;Belanja Jasa Konsultansi Perencanaan ;50000000;Belanja Jasa Konsultansi Perencanaan 50000000
2.04.1.17.01.145.003.5.2.2.31 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;8100000;
2.04.1.17.01.145.003.5.2.2.31.03 ;Belanja Jasa Narasumber ;7200000;Belanja Jasa Narasumber 7200000
2.04.1.17.01.145.003.5.2.2.31.04 ;Belanja Jasa Moderator ;900000;Belanja Jasa Moderator 900000
2.04.1.17.01.145.003.5.2.3 ;BELANJA MODAL ;13580000;
2.04.1.17.01.145.003.5.2.3.11 ;Belanja Modal Pengadaan Perlengkapan Kantor ;9490000;
2.04.1.17.01.145.003.5.2.3.11.11 ;Belanja Modal Pengadaan Mesin Pompa Air ;7300000;Belanja Modal Pengadaan Mesin Pompa Air 7300000
2.04.1.17.01.145.003.5.2.3.11.14 ;Belanja Modal Pengadaan Tangga Lipat ;2190000;Belanja Modal Pengadaan Tangga Lipat 2190000
2.04.1.17.01.145.003.5.2.3.12 ;Belanja Modal Pengadaan Komputer ;2440000;
2.04.1.17.01.145.003.5.2.3.12.08 ;Belanja Modal Pengadaan UPS/Stabilizier ;2440000;Belanja Modal Pengadaan UPS/Stabilizier 2440000
2.04.1.17.01.145.003.5.2.3.17 ;Belanja Modal Pengadaan Alat ?̦ Alat Komunikasi ;1650000;
2.04.1.17.01.145.003.5.2.3.17.02 ;Belanja Modal Pengadaan Faximili ;1650000;Belanja Modal Pengadaan Faximili 1650000
;JUMLAH PENDAPATAN ;3034315000;
;JUMLAH BELANJA ;21559071161;
;SURPLUS/(DEFISIT) ;-18524756161;
